job_url	job_title	comapny_name	company_link	location	post_date	fileds	hinh_thuc	salary	experience	position	due_date	benefits	job_description	requirements	others
https://careerviet.vn/vi/tim-viec-lam/senior-account.35C00F32.html	Senior Account	Blue Coral	https://careerviet.vn/vi/nha-tuyen-dung/blue-coral.35A99298.html	['Hồ Chí Minh']	04/04/2024	['Tiếp thị / Marketing', 'CNTT - Phần mềm', 'Quảng cáo / Đối ngoại / Truyền Thông']	Nhân viên chính thức	Cạnh tranh		Mới tốt nghiệp	29/04/2024	[' Chế độ thưởng', ' Đào tạo']	"
Mô tả Công việc
• Conduct all stages of assigned projects.
• Develop plan, staff, budget, and timeline for each project.
• Build and maintain strong, long-lasting client relationships.
• Develop new business with new or existing clients and identify areas of improvement to meet sales quotas.
• Directly work with third party such as vendors, subcontractors, ...
• Manage internal team, working quality of team members
• Organize and participate in brainstorming meeting.
• Other duties assigned by Manager.
"	"
Yêu Cầu Công Việc
• Graduated university with major in Advertising/Digital Marketing is preferred.
• Proven experience years in Agency, Advertising/Digital Marketing company as Account Executive or relevant role is preferred.
• Communicate fluently in verbal and written in English and Vietnamese.
• Ability to predict the client needs and connect with the current products/services of the company
• Had experience in managing a team. Good in teamwork and understand internal issues and external problems.
"	"Bằng cấp: Đại học
Độ tuổi: 25 - 35
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/ke-toan-tong-hop.35C00F17.html	Kế Toán Tổng Hợp	CÔNG TY CỔ PHẦN PHÁT TRIỂN VÀ KINH DOANH BẤT ÐỘNG SẢN V2HOMES	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-phat-trien-va-kinh-doanh-bat-ong-san-v2homes.35A9AFF2.html	['Hà Nội']	04/04/2024	['Kế toán / Kiểm toán', 'Ngân hàng', 'Tài chính / Đầu tư']	Nhân viên chính thức, Thực tập	8 Tr - 10,0 Tr VND		Sinh viên/ Thực tập sinh	30/06/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Du lịch nước ngoài', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
- Tập hợp chứng từ phát sinh, Hạch toán kế toán,
- Tính giá thành công trình, theo dõi công nợ...,
- Tổng hợp và hoàn thiện sổ sách kế toán;
- Lên báo cáo tài chính năm và quyết toán thuế;
- Tổng hợp số phát sinh thực tế trong quy trình sản xuất, kinh doanh để phản ánh hiệu quả đạt được của công ty;
- Kiểm tra luồng tài chính, sắp xếp, đề xuất việc chi trả phù hợp với quy định của công ty, của Pháp luật, có lợi cho Công ty;
- Thực hiện các nghiệp vụ kế toán tổng hợp theo yêu cầu công ty.
- Hạch toán chứng từ mua hàng, làm hồ sơ thanh toán ngân hàng, hạch toán các món chi phí được giao, báo cáo tuần, tháng, năm theo yêu cầu của ban lãnh đạo, công việc cụ thể trao đổi khi phỏng vấn, thực hiện theo yêu cầu của kế toán trưởng, trao đổi chi tiết khi phỏng vấn
"	"
Yêu Cầu Công Việc
- Nữ từ 21-32 tuổi.
- Đang học hoặc tốt nghiệp các trường cao đẳng, đại học chuyên ngành kế toán
- Nắm vững các chính sách, chế độ Tài chính - Kế toán, Thuế & quản lý tài chính hiện hành;
- Chấp nhận sinh viên mới ra trường hoặc sinh viên cần tập sự vị trí KTTH, Công ty sẽ đào tạo, học xong và được đào tạo tại Công ty sẽ được nhận chính thức làm việc 
- Sử dụng thành thạo phần mềm Misa Amis là một lợi thế, giỏi Excel...
- Chăm chỉ, cẩn thận, nhiệt tình, có trách nhiệm trong công việc. Phỏng vấn nếu trúng tuyển đi làm ngay.
Năm 2024 V2HOMES là một đơn vị đã ký kết rất nhiều hợp đồng dự án lớn trong cả nước. Nhằm thực hiện tốt chiến lược định hướng năm 2024. Công ty cần các ứng viên trẻ, năng động, sáng tạo và đầy nhiệt huyết về gia nhập đội ngũ gia đình V2HOMES, chúng tôi luôn chào đón hội tụ những ứng viên về đây để biến ước mơ của các bạn được bay xa và biến thành hiện thực.
"	"Bằng cấp: Cao đẳng
Giới tính: Nữ
Độ tuổi: 21 - 30
Lương: 8 Tr - 10,0 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ke-toan.35C00F0D.html	Thực Tập Sinh Kế Toán	Công ty Cổ phần Tập đoàn KITA Group	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-kita-group.35A8486B.html	['Hồ Chí Minh']	04/04/2024	['Kế toán / Kiểm toán', 'Ngân hàng', 'Mới tốt nghiệp / Thực tập']	Thực tập	3 Tr - 4 Tr VND		Sinh viên/ Thực tập sinh	05/05/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Nghỉ phép năm']	"
Mô tả Công việc
** Ưu tiên ứng viên có khả năng làm việc full-time trong tuần
1. Mô tả công việc:
- Nhập liệu thông tin dữ liệu của bộ phận Kế toán;
- Lưu trữ hồ sơ giấy và scan lưu dữ liệu trên hệ thống;
- Hỗ trợ in ấn tài liệu liên quan đến công tác hành chính văn phòng;
- Thực hiện các cô ng việc khác theo hướng dẫn của quản lý.
2. Phúc
 lợi:
- Phụ cấp hỗ trợ 3.000.000đ - 4.000.000đ
- Hỗ trợ cơm trưa tại Công ty từ Thứ 2-Thứ 6 hàng tuần
- Gửi xe miễn phí tại văn phòng
- Công ty hỗ trợ ký giấy xác nhận thực tập tốt nghiệp
- Cấp máy tính theo yêu cầu công việc.
- Cung cấp toàn bộ VPP phục vụ công việc (bút viết, highline...)
"	"
Yêu Cầu Công Việc
3.        
Yêu cầu công việc:
o   
Tác phong, ngoại hình:
- Nam/Nữ, Độ tuổi từ 20 – 24 tuổi;
- Tác phong lịch sự, nghiêm túc;
- Giọng nói dễ nghe, phát âm chuẩn.
o   
Bằng cấp, kinh nghiệm:
- Không yêu cầu kinh nghiệm 
- Sinh viên Cao đẳng, Đại học năm 3, năm 4 ngành Kế toán, Tài chính doanh nghiệp...
o   
Kỹ năng mềm, tố chất cần thiết:
- Thành thạo vi tính văn phòng, sử dụng MS Excel ở mức độ Khá trở lên
- Có kỹ năng soạn thảo văn bản, đọc hiểu tài liệu;
- Tính cách: cẩn thận, trung thực, nhanh nhẹn
- Không yêu cầu ngoại ngữ tiếng Anh, đọc hiểu tiếng Anh cơ bản
 - Có kỹ năng truyền đạt thông tin tốt, rõ ràng, mạch lạc
o   
Yêu cầu khác:
- Tinh thần trách nhiệm, khả năng làm việc độc lập và chịu áp lực cao.
"	"Bằng cấp: Cao đẳng
Độ tuổi: 20 - 24
Thời gian làm việc: T2-T6: 08.00-17.45
Lương: 3 Tr - 4 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/ky-su-kinh-te-xay-dung.35C00EFD.html	Kỹ Sư Kinh Tế Xây Dựng	CÔNG TY CỔ PHẦN PHÁT TRIỂN VÀ KINH DOANH BẤT ÐỘNG SẢN V2HOMES	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-phat-trien-va-kinh-doanh-bat-ong-san-v2homes.35A9AFF2.html	['Hà Nội']	04/04/2024	['Bán hàng / Kinh doanh', 'Xây dựng', 'Bất động sản']	Thực tập	6 Tr - 12 Tr VND		Mới tốt nghiệp	31/05/2024	[' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm', ' CLB thể thao']	"
Mô tả Công việc
Năm 2024 VINA2HOMES là một đơn vị đã ký kết rất nhiều hợp đồng dự án lớn trong cả nước. Nhằm thực hiện tốt chiến lược định hướng năm 2024. Công ty cần các ứng viên trẻ, năng động, sáng tạo và đầy nhiệt huyết về gia nhập đội ngũ gia đình VNIA2HOMES, chúng tôi luôn chào đón hội tụ những ứng viên về đây để biến ước mơ của các bạn được bay xa và biến thành hiện thực.
Là Sinh viên đang học, hoặc là kỹ sư Kinh tế mới ra trường:
+ Bạn mong muốn phát triển sự nghiệp,
+ Công việc lâu dài, sự nghiệp bền vững,
+ Thu nhập ổn định và phát triển.
+ Công ty xếp hạng số 1 của Ngành tư vấn thiết kế kiến trúc xây dựng. Hãy gia nhập đội ngũ nhân viên tài năng của công ty V2HOMES ngay hôm nay, nơi bạn thực hiện ước mơ hoài bão của mình thành hiện thực.
- Bóc tách tiên lượng, lập khái toán, dự toán các công trình hạ tầng kỹ thuật và cao tầng, công trình công nghiệp
- Lập kế hoạch hồ sơ đấu thầu, hồ sơ chào giá cạnh tranh và thực hiện các công tác dự thầu
- Bóc tách, phân tích khối lượng và chi phí các gói thầu
• Kiểm tra các bản vẽ, số lượng đảm bảo tính chính xác
• Bóc tách khối lượng, lập dự toán xây dựng cơ bản, dự toán thi công công trình
• Kiểm soát khối lượng và đơn giá trong quá trình thực hiện dự án/công trình.
• Tham gia thực hiện & kiểm tra việc bóc tách khối lượng bản vẽ theo hồ sơ yêu cầu.
• Kiểm tra tính đầy đủ, hợp lý, hợp lệ của khối lượng & tiêu chuẩn vật tư thiết bị.
• Lập quyết toán công trình, tổng hợp hồ sơ quyết toán.
"	"
Yêu Cầu Công Việc
Yêu cầu ứng viên
• Ứng viên biết sử dụng phần mềm: Quản lý chi phí, quản lý xây dựng, Dự toán, bóc tách số liệu, dự toán và các phần mềm khác là lợi thế Adobe Photoshop, Adobe Illustrator, Corel Draw, Adobe Flash. Không biết được đào tạo.
• Chấp nhận sinh viên đang học tập tại các Trường đại học có cùng chuyên môn đào tạo, chưa biết nghề được đào tạo nghề miễn phí. Tập sự xong sẽ được chính thức tiếp nhận vào làm việc tại Công ty.
• Có gu thẩm mỹ tốt, sáng tạo
• Chăm chỉ, sáng tạo, đam mê và có trách nhiệm trong công việc
• Nhạy bén và ham học hỏi các xu hướng thiết kế mới.
• Trung thực, thật thà, ngoan ngoãn, chia sẻ, đoàn kết
Quyền lợi
• Lương thưởng hấp dẫn, phụ thuộc vào khả năng và kinh nghiệm (Mức lương thỏa thuận từ 06 -12tr tùy từng năng lực)
• Được trích thưởng % doanh thu lợi nhuận
• Được nghỉ lễ theo quy định của Nhà nước.
• Được tham gia BHXH, BHYT, BHTN đầy đủ
• Môi trường làm việc trẻ, 9X, 2K, nhiệt huyết, năng động, đầy sức sống...
• Nơi hội tụ tinh hoa để cống hiến và nơi bạn tự tin tỏa sáng, biên ước mơ của bạn thành hiện thực, với khát vọng hoài bão, chúng tôi ủng hộ vun đắp ý tưởng cá nhân của bạn.
• Được tham gia thiết lập và vận hành nhiều dự án mới...
"	"Bằng cấp: Đại học
Phụ cấp khác: xăng xe, đi lại, ăn ca, công tác phí...
Thời gian thử việc: 02 tháng
Cơ hội huấn luyện: Nơi hội tụ tinh hoa để cống hiến và nơi bạn tự tin tỏa sáng, biến ước mơ của bạn thành hiện thực, với khát vọng hoài bão, chúng tôi ủng hộ vun đắp ý tưởng cá nhân của bạn
Độ tuổi: 21 - 32
Thời gian làm việc: Hành chính, chấp nhận Sinh viên tập sự, sinh viên mới ra trường
Đồng nghiệp: Trẻ trung, năng động, sáng tạo
Phúc lợi: Lương thưởng hấp dẫn, phụ thuộc vào khả năng và kinh nghiệm (Mức lương thỏa thuận từ 12 -25tr tùy từng năng lực) • Được trích thưởng % doanh thu lợi nhuận • Được nghỉ lễ theo quy định của Nhà nước. • Được tham gia BHXH, BHYT, BHTN đầy đủ • Môi trường làm việc trẻ, 9X, 2K, nhiệt huyết, năng động
Ngày nghỉ: Theo quy định công ty và luật lao động nhà nước
Lương: 6 Tr - 12 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-phong-quan-ly-doi-tac-tap-trung-onerb-ho-ha-noi-ta050.35C00EA0.html	Thực Tập Sinh Phòng Quản Lý Đối Tác Tập Trung OneRB - HO - Hà Nội - TA050	Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK	https://careerviet.vn/vi/nha-tuyen-dung/ngan-hang-tmcp-viet-nam-thinh-vuong-vpbank.35A6CA10.html	['Hà Nội']	04/04/2024	['Ngân hàng', 'Tài chính / Đầu tư']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	15/05/2024	[' Đào tạo']	"
Mô tả Công việc
1. Hỗ trợ thực hiện các báo cáo quản trị định kỳ: đánh giá kết quả thực hiện kế hoạch, đánh giá tồn tại/vướng mắc, phối hợp xây dựng kế hoạch hành động, đề xuất các biện pháp cải thiện kinh doanh.
2. Hỗ trợ thực hiện các phân tích, báo cáo, đánh giá adhoc nhằm phát hiện vấn đề, tham mưu cho Ban lãnh đạo trong công tác quản lý kinh doanh.
3. Hỗ trợ tham gia các công việc điều phối dự án với các dự án hợp tác đối tác của phòng.
4. Hỗ trợ các task với vai trợ lý cho trưởng phòng. (setup lịch họp, xây dựng biên bản cuộc họp, follow và đốc thúc tiến độ dự án).
5. Địa điểm thực tập: Hội sở VPBank
"	"
Yêu Cầu Công Việc
Sinh viên năm ba các trường đại học: Kinh tế, Tài chính, Ngân hàng
Kỹ năng: Microsoft office (Powerpoint & Excel) và khả năng ngoại ngữ
Khả năng tư duy, logic, làm việc nhóm, cẩn thận, có kỹ năng giao tiếp tốt
QUYỀN LỢI
Mức lương thực tập sinh sẽ được trao đổi khi phỏng vấn
Hiểu biết về tình hình thị trường, sản phẩm, dịch vụ ngân hàng, đặc biệt là ngân hàng bán lẻ.
Làm việc trong môi trường năng động, sáng tạo
Đào tạo chuyên môn nghiệp vụ tại Nơi làm việc Tốt Nhất Châu Á
Cơ hội phát triển nghề nghiệp và tiếp nhận chính thức tại VPBank sau khi thực tập
"	"Độ tuổi: Không giới hạn tuổi
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-tuyen-dung.35C00E67.html	Thực Tập Sinh Tuyển Dụng	Công Ty Cổ Phần Công Nghệ DNG (Điểm Nhấn Group)	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-diem-nhan-dn-group.35A8CF94.html	['Hồ Chí Minh']	04/04/2024	['Nhân sự']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	30/04/2024	[' Laptop', ' Chế độ bảo hiểm', ' Du Lịch', ' Phụ cấp', ' Đồng phục', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Công tác phí', ' Phụ cấp thâm niên', ' Nghỉ phép năm']	"
Mô tả Công việc
- Tiếp nhận nhu cầu tuyển dụng và tiến hành công tác tuyển dụng các vị trí.
- Viết content đăng bài tuyển dụng theo quy định
- Lọc CV, gọi sơ vấn, sắp xếp lịch phỏng vấn theo quy định
- Nhập data ứng viên
- Cập nhật, quản lý thông tin, hồ sơ của ứng viên, nhân viên lên hệ thống của công ty.
- Thực hiện các nhiệm vụ khác theo sự phân công của cấp trên.
"	"
Yêu Cầu Công Việc
- Có laptop cá nhân
- Có đam mê hiểu biết, định hướng làm tuyển dụng
- Có thể làm việc fulltime
- Thành thạo vi tính văn phòng
- Giao tiếp tốt, có khả năng làm việc độc lập, làm việc nhóm.
- Trung thực, năng động, tinh thần tự giác cao, gắn bó lâu dài
"	"Bằng cấp: Cao đẳng
Phụ cấp khác: Thưởng KPI. Thưởng đạt target
Cơ hội huấn luyện: Cơ hội trở thành nhân viên chính thức
Độ tuổi: 22 - 25
Thời gian làm việc: Từ 8h00-17h30 từ Thứ 2 đến Thứ 6, Thứ 7 từ 8h00-12h00
Phúc lợi: Cơm trưa tại văn phòng
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/h4-tong-dai-vien-kenh-mail-chat-call-sieu-ung-dung-gojek.35C00DAC.html	[H4] TỔNG ĐÀI VIÊN KÊNH MAIL/CHAT/CALL - SIÊU ỨNG DỤNG GOJEK	BellSystem24-Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/bellsystem24-viet-nam.35A58ACD.html	['Hồ Chí Minh']	04/04/2024	['Dịch vụ khách hàng', 'Vận chuyển / Giao nhận /  Kho vận']	Nhân viên chính thức	5,2 Tr - 6 Tr VND		Mới tốt nghiệp	30/04/2024	[' Chế độ bảo hiểm', ' Chăm sóc sức khỏe', ' Tăng lương']	"
Mô tả Công việc
 Tiếp nhận cuộc gọi hoặc e-mail, in-app chat liên quan đến khúc mắc từ phía người dùng liên quan đến các vấn đề chính sách dịch vụ: chương trình khuyến mại, sự cố phát sinh, điều kiện trở thành đối tác,.. và thực hiện phúc đáp dựa trên nội dung đã được hướng dẫn.  Thực hiện lưu chuyển các trường hợp khiếu nại, hoặc những trường hợp khó đến bộ phận chuyên trách hoặc có thẩm quyền cao hơn. Đối tượng gọi đến có thể là khách hàng (customer), đối tác/ tài xế (driver) hoặc nhà hàng (merchant). Ứng viên sẽ được phân phối hoạt động tại các kênh tương ứng từng giai đoạn tuyển dụng cụ thể. 
"	"
Yêu Cầu Công Việc
 Điều kiện tiên quyết: Thái độ tốt. Có tinh thần cầu thị: sẵn sàng lắng nghe và tiếp thu giá trị mới để đổi mới và phát triển.
 Nam hoặc nữ có độ tuổi từ 19 đến 35. Không yêu cầu ngoại hình.
 Trình độ học vấn từ ‘trung cấp’ trở lên, hoặc ‘trung học phổ thông’ nhưng ưu tiên ứng viên đã có kinh nghiệm chăm sóc khách hàng trong môi trường contact center, hoặc mảng dịch vụ khách hàng nói chung.
 Giọng nói không bị lỗi hoặc mang âm hưởng vùng miền nặng. 
"	"Độ tuổi: Không giới hạn tuổi
Lương: 5,2 Tr - 6 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/h3-thuc-tap-sinh-kinh-doanh-ngan-hang-quoc-te-ho-tro-luong-moc.35C00DA3.html	[H3] Thực Tập Sinh Kinh Doanh Ngân Hàng Quốc Tế (Hỗ Trợ Lương - Mộc )	BellSystem24-Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/bellsystem24-viet-nam.35A58ACD.html	['Hồ Chí Minh']	04/04/2024	['Bán hàng / Kinh doanh', 'Chứng khoán', 'Ngành khác']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	29/05/2024	[' Chế độ bảo hiểm', ' Phụ cấp', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Nghỉ phép năm']	"
Mô tả Công việc
- Liên hệ và tư vấn khách hàng về sản phẩm thẻ và vay ngân hàng quốc tế UOB.
- Trao đổi thông tin nhằm giúp khách hàng hiểu rõ hơn về dịch vụ của Ngân hàng
- Data công ty cung cấp 100%
- Làm việc giờ Hành chính tại Văn phòng với đầy đủ trang thiết bị và cơ sở vật chất hỗ trợ công việc tốt nhất
- Không đi thị trường và gặp trực tiếp khách hàng bên ngoài
QUYỀN LỢI ĐƯỢC HƯỞNG
 Lương hỗ trợ : 4.800.000/ tháng
 Thu nhập thực tập lên đến: 12.000.000/Tháng (Dựa theo kết quả)
- Nhận xét + Mộc sau Thực tập + Tài liệu báo cáo
- Có hội trở thành Nhân viên chính thức tại công ty
- Được đào tạo bài bản về kỹ năng cũng như sản phẩm, nghiệp vụ ngân hàng trước khi tiếp nhận công việc
- Môi trường làm việc năng động, thoải mái
- Phát triển đa dạng mối quan hệ nghề nghiệp (đối tác, khách hàng, đồng nghiệp và quản lý), phục vụ đắc lực cho con đường phát triển trong tương lai)
- Thường xuyên được tham gia các hoạt động TeamBuilding, các hoạt động văn hóa, thể thao của công ty,...
"	"
Yêu Cầu Công Việc
- Kỹ năng giao tiếp tốt, khả năng thuyết phục và tư duy logic.
- Sự tỉ mỉ và chi tiết trong công việc quản lý hồ sơ và xử lý thông tin.
- Thực tập tối thiểu 2-3 tháng
"	"Bằng cấp: Cao đẳng
Độ tuổi: Không giới hạn tuổi
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/cong-tac-vien-marketing-event.35C00CE4.html	Cộng Tác Viên Marketing/Event	Công Ty Cổ Phần Kapla Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-cỏ-phàn-kapla-viẹt-nam.35A99981.html	['Hồ Chí Minh']	03/04/2024	['Tiếp thị / Marketing']	Bán thời gian, Thực tập	Trên  3 Tr VND		Sinh viên/ Thực tập sinh	21/04/2024	[' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
Hỗ trợ nhận thông tin từ quản lý, lên kế hoạch và hỗ trợ chạy các chương trình Marketing.
Hỗ trợ làm việc với với Supplier, quản lý số lượng Merchandise tại các Center.
Hỗ trợ một số công việc khác nhận từ người giám sát/ hướng dẫn (gói quà, bày tủ quà..)
Hỗ trợ phòng Marketing trong các công việc hành chính liên quan đến học viên, phụ huynh hay lớp học.
Hỗ trợ công việc của các phòng ban khác khi có yêu cầu.
Thực tập sinh có thể được tham gia các buổi đào tạo về chuyên ngành Marketing, kỹ năng Marketing, kỹ năng công sở,... dưới sự chia sẻ từ các Giảng viên nội bộ của Kapla hoặc chuyên gia bên ngoài (nếu có).
Các công việc khác theo yêu cầu của cấp trên
Lương 25.000đ/giờ
"	"
Yêu Cầu Công Việc
Sinh viên các trường Đại học, Cao đẳng
Khả năng giao tiếp tốt, có kĩ năng quan sát – bao quát công việc, giải quyết nhanh chóng các vấn đề
Năng nổ, sáng tạo, yêu thích các hoạt động cộng đồng
Trung thực, nhiệt tình và có trách nhiệm cao với công việc
Có phương tiện di chuyển và laptop cá nhân
Có kinh nghiệm tổ chức sự kiện là một ưu thế.
"	"Bằng cấp: Cao đẳng
Độ tuổi: 18 - 25
Lương: Trên 3 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/thuc-tap-sinh-ho-tro-boi-thuong-bao-hiem-con-nguoi.35C00CAA.html	Thực Tập Sinh Hỗ Trợ Bồi Thường Bảo Hiểm Con Người	Tổng công ty Cổ phần Bảo hiểm Bưu điện	https://careerviet.vn/vi/nha-tuyen-dung/tong-cong-ty-co-phan-bao-hiem-buu-dien.35A8885B.html	['Hồ Chí Minh']	03/04/2024	['Hành chính / Thư ký', 'Bảo hiểm', 'Mới tốt nghiệp / Thực tập']	Thực tập	Cạnh tranh		Sinh viên/ Thực tập sinh	30/04/2024	[' Phụ cấp', ' Đào tạo']	"
Mô tả Công việc
1. Mục tiêu vị trí
PTI đang tìm kiếm ứng viên cho vị trí thực tập sinh cho các bộ phận để giúp các sinh viên được trau dồi thêm kiến thức, kinh nghiệm thực tế trong doanh nghiệp bảo hiểm phi nhân thọ, đồng thời tạo nguồn nhân sự tương lai cho các bộ phận.
2. Nhiệm vụ
Tiếp nhận hồ sơ bồi thường từ khách hàng
Kiểm tra hồ sơ bao gồm chứng từ hợp lí, hợp lệ
Nhập hồ sơ bồi thường lên hệ thống
Các công việc khác theo yêu cầu của lãnh đạo
"	"
Yêu Cầu Công Việc
Sinh viên năm 3 hoặc năm 4 các trường Đại học chuyên ngành Tài chính, Bảo hiểm, Nhân sự, Marketing... có thể làm việc fulltime.
Không yêu cầu kinh nghiệm làm việc
"	"Bằng cấp: Đại học
Độ tuổi: Không giới hạn tuổi
Lương: Cạnh tranh"
https://careerviet.vn/vi/tim-viec-lam/a2-ho-tro-vien-nha-mang.35C00C8B.html	[A2] Hỗ Trợ Viên Nhà Mạng	BellSystem24-Việt Nam	https://careerviet.vn/vi/nha-tuyen-dung/bellsystem24-viet-nam.35A58ACD.html	['Hà Nội']	03/04/2024	['Y tế / Chăm sóc sức khỏe', 'Tư vấn', 'Phi chính phủ / Phi lợi nhuận']	Nhân viên chính thức	7 Tr - 9 Tr VND		Mới tốt nghiệp	21/04/2024	[' Chế độ bảo hiểm', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương', ' Phụ cấp thâm niên', ' Nghỉ phép năm']	"
Mô tả Công việc
Tiếp nhận cuộc gọi của khách hành, giải đáp thắc mắc về sim thẻ, dịch vụ của VIETTEL : khóa sim, đăng kí sim, gói cước dịch vụ, đường truyền mạng,....
Cung cấp các chương trình khuyến mãi dành cho khách hàng.
Khảo sát nhu cầu sử dụng dịch vụ
Không sale! Không áp doanh thu, doanh số!
Thời gian làm việc: 
Xoay ca linh hoạt theo sự sắp xếp của trưởng ca
Ca 1: 6h30 – 14h30
Ca 2: 14h30 – 22h30
( Tuần nghỉ 1 ngày bất kì, không cố định)
Quyền lợi
Thu nhập 7.000.000đ - 9.000.000đ + hoa hồng
Lương thâm niên theo năm.
Được đào tạo bài bản, chuyên nghiệp, hỗ trợ 1.400.000đ
Thử việc 100% lương, sau 2 tháng đóng bhxh
Cung cấp đầy đủ trang thiết bị làm việc
Làm việc trong môi trường chuyên nghiệp, trẻ trung và tham gia nhiều hoạt động khác như: teambuilding, du lịch, ...
Hưởng đầy đủ các chế độ khác theo quy định
"	"
Yêu Cầu Công Việc
Không nói ngọng, không giọng địa phương.
Tốt nghiệp Trung cấp trở lên
KHÔNG CÓ KINH NGHIỆM SẼ ĐƯỢC ĐÀO TẠO.
"	"Bằng cấp: Trung cấp
Độ tuổi: Không giới hạn tuổi
Lương: 7 Tr - 9 Tr VND"
https://careerviet.vn/vi/tim-viec-lam/intern-community-manager.35C00C62.html	INTERN COMMUNITY MANAGER	CÔNG TY CỔ PHẦN VIMARKET VIỆT NAM	https://careerviet.vn/vi/nha-tuyen-dung/cong-ty-co-phan-vimarket-viet-nam.35A993FA.html	['Hà Nội']	03/04/2024	['Mới tốt nghiệp / Thực tập']	Thực tập	Trên  2 Tr VND		Sinh viên/ Thực tập sinh	01/05/2024	[' Du Lịch', ' Chế độ thưởng', ' Chăm sóc sức khỏe', ' Đào tạo', ' Tăng lương']	"
Mô tả Công việc
- Sáng tạo nội dung và truyền thông trên các trang MXH: Fanpage, Group cộng đồng.
- Sản xuất video, content trên kênh Tiktok để làm branding cho thương hiệu và các sản phẩm của công ty.
- Xây dựng account seeding và seeding trên các Fanpage, Youtube, Tiktok, Facebook Group (gồm đăng bài, chia sẻ, bình luận, phản hồi, trả lời).
- Lập các báo cáo, thống kê về content định kỳ hoặc theo yêu cầu của người quản lý.
Thời gian làm việc: 4 buổi/tuần (sáng hoặc chiều)
Giờ làm việc: Ca sáng: 8:30-12:00
Ca chiều: 14:00-18:00
"	"
Yêu Cầu Công Việc
-  Năng động, kiên trì, ham học hỏi, có tinh thần trách nhiệm trong công việc
- Chủ động, tư duy logic, sử dụng và tương tác trên nhiều Mạng xã hội, nắm bắt xu hướng cộng đồng nhanh.
- Có khả năng sáng tạo, trình bày và thẩm mỹ. Biết sử dụng cơ bản các ứng dụng đồ hoạ phục vụ công việc như Adobe Photoshop là một lợi thế.
"	"Độ tuổi: Trên 18
Lương: Trên 2 Tr VND"
